date,state,city,card_provider,response_code,amount
1458851000,Florida,Orlando,MASTERCARD,Approved,1878.253609
1467208425,Georgia,Atlanta,VISA,Invalid amount,2533.103385
1458464325,California,Menlo Park,VISA,Insufficient funds,1047.81908
1453114534,Virginia,Ashburn,VISA,Approved,438.0523438
1462295238,California,Sacramento,DISCOVER,Insufficient funds,2089.468502
1458572680,Missouri,Kansas City,VISA,Approved,1524.922249
1453393598,Washington,Redmond,VISA,Approved,2.83080864
1455127559,Washington,Redmond,AMEX,Approved,1125.597981
1463341403,California,Santa Clara,VISA,Do not honor,1631.675476
1457344562,Washington,Redmond,VISA,Insufficient funds,614.9232391
1453325411,Pennsylvania,Malvern,VISA,Approved,2059.072541
1457727743,California,San Jose,MASTERCARD,Do not honor,6334.064287
1462462906,Washington,Redmond,AMEX,Insufficient funds,50.24723677
1466949290,Washington,Seattle,VISA,Approved,11720.00296
1459881247,Texas,Webster,VISA,Insufficient funds,1850.552448
1461275434,Virginia,Ashburn,VISA,Approved,761.7295582
1460313001,California,Mountain View,MASTERCARD,Do not honor,461.5044886
1457439315,Washington,Seattle,MASTERCARD,Invalid transaction,1507.079164
1460185114,Florida,Altamonte Springs,VISA,Invalid amount,2576.29189
1453565309,California,Mountain View,MASTERCARD,Invalid card number,4282.966673
1462482643,California,Mountain View,AMEX,Insufficient funds,135.9670584
1461091685,Virginia,Ashburn,VISA,Incorrect PIN,1134.724432
1464243087,Louisiana,New Orleans,AMEX,Transaction not permitted to cardholder,834.4650785
1466420004,Ohio,Cincinnati,MASTERCARD,Approved,1760.507122
1465205579,New Mexico,Albuquerque,MASTERCARD,Approved,1214.482483
1466948725,Washington,Seattle,VISA,Insufficient funds,4194.290021
1456129398,Wisconsin,Wisconsin Rapids,MASTERCARD,Issuer unavailable,79.80900178
1467234594,Ohio,Cincinnati,AMEX,Approved,810.7172003
1455985984,Missouri,Kansas City,VISA,Approved,1367.566705
1464888187,California,Mountain View,VISA,Approved,3979.083951
1461493293,New York,Buffalo,VISA,Approved,1510.022894
1459819267,Ohio,Cincinnati,MASTERCARD,Approved,87.51191296
1464867757,Nevada,Reno,VISA,Approved,2320.254524
1460281135,California,Mountain View,MASTERCARD,Insufficient funds,3442.733788
1456603853,Ohio,Cincinnati,AMEX,Approved,336.4660112
1456684499,Florida,Altamonte Springs,VISA,Approved,16859.87656
1459848683,New York,New York,VISA,Insufficient funds,134.8508132
1452601632,California,San Francisco,VISA,Approved,2944.792869
1458439848,New York,New York,VISA,Insufficient funds,1566.864154
1463285674,Washington,Seattle,VISA,Approved,206.8758081
1453193940,California,Mountain View,AMEX,Approved,24.6238887
1462773123,California,Menlo Park,VISA,Approved,1125.909664
1456333775,Virginia,Alexandria,VISA,Approved,502.6014861
1463474407,California,Menlo Park,VISA,Approved,129.406962
1466105707,California,Mountain View,VISA,Approved,1454.366707
1458019034,Ohio,Cincinnati,DISCOVER,Approved,2687.866185
1465218562,Nevada,Las Vegas,VISA,Approved,5316.06502
1453352582,California,Mountain View,MASTERCARD,Approved,454.815656
1453033446,Washington,Seattle,AMEX,Approved,6469.485974
1461543357,Massachusetts,Town of Boxborough,MASTERCARD,Approved,556.0056916
1453690704,Washington,Redmond,MASTERCARD,Approved,5905.631202
1453671371,California,Mountain View,VISA,Approved,3557.694289
1455221743,California,Fremont,AMEX,Insufficient funds,412.831654
1467353293,Washington,Seattle,VISA,Issuer unavailable,310.4211868
1465516987,Washington,Seattle,VISA,Approved,598.2854394
1453019316,Virginia,Ashburn,VISA,Approved,739.8353248
1452707982,California,Sunnyvale,AMEX,Approved,3052.613166
1462317080,California,Mountain View,VISA,Approved,3335.022995
1464318991,California,Mountain View,AMEX,Refer to card issuer - special condition,15.65082211
1463994894,California,Mountain View,VISA,Insufficient funds,1505.582119
1465512539,Nevada,Las Vegas,MASTERCARD,Approved,689.4594362
1457640283,California,Berkeley,AMEX,Do not honor,2324.838057
1461426740,Washington,Seattle,AMEX,Insufficient funds,2769.115259
1454683270,Delaware,Lewes,AMEX,Approved,328.1817416
1460139757,New York,New York,MASTERCARD,Approved,2468.50879
1465573887,Arizona,Phoenix,MASTERCARD,Do not honor,466.4099017
1464068595,Ohio,Cincinnati,VISA,Insufficient funds,200.0266563
1462617525,Washington,Redmond,AMEX,PIN tries exceeded,2426.927116
1452286342,Washington,Redmond,VISA,Approved,6676.348341
1466670309,Washington,Redmond,VISA,Approved,7573.849605
1460309323,Washington,Redmond,MASTERCARD,Approved,596.4658539
1456716067,Washington,Redmond,MASTERCARD,Approved,1918.002711
1459091604,California,Mountain View,DISCOVER,Approved,466.0809688
1464049612,California,Mountain View,VISA,Approved,2650.726522
1463337592,Montana,Kalispell,MASTERCARD,Approved,1928.69111
1460016441,Ohio,Cincinnati,VISA,Approved,346.6507936
1467197804,Colorado,Denver,MASTERCARD,Approved,693.650373
1461421335,Washington,Redmond,MASTERCARD,Approved,6521.136969
1453814513,Washington,Redmond,AMEX,Insufficient funds,2501.600077
1462622369,Minnesota,Minneapolis,VISA,Approved,679.0269831
1455157262,Ohio,Cincinnati,AMEX,Approved,5027.599917
1464008191,California,Mountain View,VISA,Approved,1413.633084
1454842944,Washington,Redmond,MASTERCARD,Approved,892.9501546
1460940786,California,Palo Alto,MASTERCARD,Approved,531.4263263
1465884967,Ohio,Sandusky,MASTERCARD,Insufficient funds,5338.192016
1464317135,Washington,Seattle,VISA,Approved,1769.752286
1460533306,California,Palo Alto,VISA,Approved,140.7567207
1461593687,California,Mountain View,MASTERCARD,Approved,2692.184012
1456426733,California,Menlo Park,AMEX,Approved,544.8995682
1459641041,Washington,Seattle,MASTERCARD,Approved,291.7276351
1458484918,Michigan,Ann Arbor,MASTERCARD,Approved,210.1223943
1463614843,Pennsylvania,Bala-Cynwyd,AMEX,Approved,138.6901985
1454522774,Washington,Seattle,MASTERCARD,Approved,5852.413178
1458412355,Washington,Redmond,VISA,Approved,839.4921292
1461043049,Washington,Redmond,VISA,Approved,787.3853512
1466291754,Florida,Tallahassee,VISA,Approved,1094.361276
1467189742,California,Menlo Park,MASTERCARD,Approved,6626.717247
1458193137,California,Mariposa,MASTERCARD,Approved,893.7400169
1454165972,California,Mountain View,AMEX,Approved,4596.203888
1454812053,California,Mountain View,MASTERCARD,Insufficient funds,908.9640079
1466480593,California,Mountain View,MASTERCARD,Approved,631.3842464
1457946079,California,Mountain View,AMEX,Approved,460.5645036
1455159640,California,Mountain View,VISA,Approved,2927.54911
1459269271,California,Mountain View,VISA,Approved,605.0642072
1461063451,Ohio,Cincinnati,VISA,Approved,4597.118076
1466521235,California,Mountain View,VISA,Approved,1316.524686
1456468961,California,Mountain View,VISA,Approved,4612.144461
1457586511,California,Mountain View,VISA,Approved,224.7852938
1464269653,California,Menlo Park,MASTERCARD,Approved,1603.961138
1459047690,Washington,Redmond,AMEX,Approved,127.1136842
1463430908,California,Mountain View,VISA,Approved,845.7787613
1454353983,California,Mountain View,VISA,Approved,6702.524826
1461473935,Washington,Redmond,MASTERCARD,Do not honor,3713.363959
1462527423,Ohio,Sandusky,VISA,Invalid transaction,1811.069309
1464994164,Ohio,Cincinnati,VISA,Insufficient funds,1659.347527
1467353608,North Carolina,Chapel Hill,VISA,Approved,2575.96508
1463287372,Georgia,Canton,VISA,Insufficient funds,185.3949255
1464258293,California,Menlo Park,VISA,Approved,1865.109668
1464689192,Washington,Redmond,AMEX,Insufficient funds,1348.920405
1456380261,New York,New York,MASTERCARD,Approved,1810.013996
1452777482,Washington,Redmond,VISA,Approved,11499.39117
1452867614,Washington,Redmond,VISA,Approved,268.7707356
1454643319,Ohio,Cincinnati,AMEX,Approved,672.5609606
1458391724,Washington,Seattle,AMEX,Insufficient funds,376.5274656
1453113433,Washington,Seattle,MASTERCARD,Approved,1094.629328
1461250063,Florida,Winter Springs,VISA,Approved,429.3577994
1456937032,California,Palo Alto,VISA,Approved,3850.337491
1465502371,Washington,Redmond,AMEX,Insufficient funds,6213.841173
1459655735,Washington,Redmond,AMEX,Approved,454.9769502
1452157555,California,Mountain View,AMEX,Approved,5145.682265
1455917302,Ohio,Cincinnati,MASTERCARD,Insufficient funds,602.1366464
1456890441,California,Mountain View,AMEX,Approved,1476.491942
1465269789,Washington,Seattle,MASTERCARD,Approved,546.711681
1466261058,California,Mountain View,DISCOVER,Approved,493.2284754
1458257524,California,Mountain View,MASTERCARD,Do not honor,379.0538139
1453519606,California,Mountain View,DISCOVER,Approved,1634.580113
1463489152,Ohio,Cincinnati,VISA,Approved,1500.521509
1458886402,Washington,Seattle,AMEX,Approved,2162.105591
1461281328,California,San Francisco,AMEX,Approved,907.6452726
1465415193,Washington,Seattle,VISA,Approved,778.3612678
1457763080,Washington,Redmond,VISA,Insufficient funds,1368.014729
1457053663,California,Menlo Park,MASTERCARD,Approved,1424.798693
1454549423,California,Mountain View,VISA,Approved,864.6857474
1465907864,Virginia,Ashburn,MASTERCARD,Approved,677.1611015
1461068813,Washington,Seattle,MASTERCARD,Approved,797.3851659
1454645098,California,Pasadena,MASTERCARD,Approved,1944.014955
1456294387,California,Castro Valley,AMEX,Do not honor,2608.318344
1459555591,California,San Francisco,MASTERCARD,Insufficient funds,3613.66884
1458671071,California,Sunnyvale,MASTERCARD,Incorrect PIN,1224.759689
1454821636,Washington,Seattle,AMEX,Approved,6531.917827
1465315372,California,Mountain View,VISA,Approved,1538.651987
1465797183,California,Mountain View,VISA,Insufficient funds,550.3367753
1463931808,Ohio,Cincinnati,VISA,Approved,271.8054512
1457021797,Virginia,Ashburn,DISCOVER,Approved,502.7578958
1465487348,Washington,Seattle,AMEX,Approved,4693.10922
1464665684,California,Brea,VISA,Do not honor,656.5127006
1454429177,New Jersey,Absecon,VISA,Approved,358.7579635
1463570208,New York,Brooklyn,VISA,Approved,1780.999937
1455472659,California,Mountain View,VISA,Approved,268.1970552
1453306675,Washington,Seattle,VISA,Approved,2326.058424
1466348673,Washington,Redmond,VISA,Approved,616.3630523
1465576282,Washington,Seattle,VISA,Approved,2890.722677
1453826292,Ohio,Cincinnati,VISA,Approved,55.61192412
1459122298,South Dakota,Sioux Falls,MASTERCARD,Approved,685.0378762
1464695487,Virginia,Ashburn,MASTERCARD,Approved,3513.743401
1466326260,California,San Francisco,AMEX,Do not honor,591.5081104
1455713141,California,Mountain View,AMEX,Approved,1731.38634
1455197631,Virginia,Ashburn,VISA,Approved,7406.576609
1452458717,New Mexico,Albuquerque,VISA,Approved,1357.771577
1460055783,Washington,Seattle,VISA,Approved,1299.126731
1460054168,Ohio,Cincinnati,MASTERCARD,Approved,996.9032259
1460301210,Virginia,Ashburn,AMEX,Approved,158.890814
1465997079,California,Mountain View,VISA,Approved,5059.09983
1452290712,California,Mountain View,AMEX,Approved,790.7249309
1456834377,Virginia,Ashburn,AMEX,Approved,4643.024147
1451977367,Virginia,Ashburn,AMEX,Approved,4179.869132
1452484668,Ohio,Cincinnati,MASTERCARD,Approved,2907.87028
1457997886,Virginia,Ashburn,VISA,Approved,1080.008117
1461249156,Virginia,Ashburn,AMEX,Approved,212.4192336
1458461515,California,San Francisco,VISA,Invalid card number,967.509719
1453614169,Utah,Providence,VISA,Insufficient funds,440.6229086
1466460699,Washington,Seattle,AMEX,Approved,566.7051938
1453819917,Virginia,Ashburn,MASTERCARD,Insufficient funds,140.6734059
1463558663,California,Mountain View,VISA,Approved,641.6760438
1463704096,Wisconsin,Madison,AMEX,Approved,865.8448551
1460439473,California,Mountain View,VISA,Insufficient funds,964.4598039
1456403844,Missouri,Kansas City,MASTERCARD,Approved,5575.209953
1457389160,Washington,Seattle,VISA,Approved,1782.254966
1463293588,California,Menlo Park,MASTERCARD,Insufficient funds,1790.56697
1452166802,New York,New York,VISA,Approved,5021.537581
1465908579,Virginia,Ashburn,VISA,Approved,2653.368768
1452517531,California,Menlo Park,MASTERCARD,Approved,268.1853403
1458015564,California,Menlo Park,MASTERCARD,Approved,8335.020397
1465002363,California,San Jose,VISA,Approved,577.2325729
1463118585,Virginia,Ashburn,MASTERCARD,Approved,3064.601809
1455280285,California,Mountain View,AMEX,Insufficient funds,204.2641003
1454060274,California,Mountain View,AMEX,Approved,1361.778545
1460028941,Ohio,Cincinnati,VISA,Insufficient funds,3310.017326
1459574754,Washington,Seattle,AMEX,Approved,231.7333503
1453475543,Texas,Fort Worth,MASTERCARD,Approved,2175.929218
1460459964,Wisconsin,Kaukauna,DISCOVER,Insufficient funds,2934.372783
1464539663,Washington,Seattle,MASTERCARD,Approved,3519.803786
1451726034,Massachusetts,Worcester,VISA,Approved,3316.533129
1455147594,California,Menlo Park,AMEX,Approved,166.945617
1453238233,Washington,Seattle,MASTERCARD,Insufficient funds,1734.567252
1456499486,Washington,Seattle,AMEX,Approved,3441.56807
1458409909,California,San Francisco,MASTERCARD,Approved,2838.454461
1457832671,Ohio,Cincinnati,MASTERCARD,Approved,131.47787
1459424077,Washington,Seattle,MASTERCARD,Approved,224.1957168
1462699743,California,Hanford,VISA,Exceeds withdrawal limit,3571.47244
1453424700,California,Mountain View,AMEX,Approved,2813.456027
1464125306,Virginia,Ashburn,AMEX,Do not honor,4496.433989
1452830264,Virginia,Ashburn,MASTERCARD,Approved,920.7005309
1454355217,Virginia,Ashburn,AMEX,Approved,196.9317096
1456630790,Florida,Tallahassee,VISA,Approved,180.3583728
1462891863,Ohio,Cincinnati,VISA,Approved,544.0916081
1460132264,California,Sunnyvale,VISA,Approved,1419.652795
1460994681,Texas,Austin,VISA,Approved,462.1969324
1460863850,Virginia,Ashburn,VISA,Approved,1718.559516
1457428202,California,Menlo Park,VISA,Approved,1779.847738
1454960060,Virginia,Ashburn,VISA,Approved,5844.774924
